event_id,year,prefecture_entity_id,prefecture_name,old_county_units,new_district_units,event_category,unit_scope,treatment_hint,source_url
WIKI-COUNTY-2014-05-005,2014,CNUR-000232,三亚市,,海棠区,district_other,whole,district_scope_jump,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-05-006,2014,CNUR-000232,三亚市,,吉阳区,district_other,whole,district_scope_jump,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-05-007,2014,CNUR-000232,三亚市,,天涯区,district_other,whole,district_scope_jump,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-05-008,2014,CNUR-000232,三亚市,,崖州区,district_other,whole,district_scope_jump,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-01-008,2014,CNUR-000235,重庆市,璧山县,璧山区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-01-009,2014,CNUR-000235,重庆市,铜梁县,铜梁区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-01-018,2014,CNUR-000247,眉山市,彭山县,彭山区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-01-024,2014,CNUR-000260,安顺市,平坝县,平坝区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2014-01-022,2014,CNUR-000289,西安市,高陵县,高陵区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2014%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-01-019,2015,CNUR-000001,北京市,密云县,密云区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-01-020,2015,CNUR-000001,北京市,延庆县,延庆区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-01-013,2015,CNUR-000002,天津市,宁河县,宁河区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-01-014,2015,CNUR-000002,天津市,静海县,静海区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-01-016,2015,CNUR-000005,秦皇岛市,抚宁县,抚宁区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-01-006,2015,CNUR-000008,保定市,满城县,满城区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-01-007,2015,CNUR-000008,保定市,清苑县,清苑区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-01-008,2015,CNUR-000008,保定市,徐水县,徐水区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-05-004,2015,CNUR-000008,保定市,北市区、南市区,莲池区,district_other,whole,district_scope_jump,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-01-023,2015,CNUR-000038,大连市,普兰店市,普兰店区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-05-010,2015,CNUR-000073,上海市,闸北区、静安区,静安区,district_other,whole,district_scope_jump,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-05-011,2015,CNUR-000075,无锡市,崇安区、南长区、北塘区,梁溪区,district_other,whole,district_scope_jump,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-05-012,2015,CNUR-000075,无锡市,,新吴区,district_transfer,partial,district_internal_adjust,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-01-011,2015,CNUR-000077,常州市,金坛市,金坛区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-05-006,2015,CNUR-000077,常州市,武进区、戚墅堰区,武进区,district_transfer,partial,district_internal_adjust,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-01-015,2015,CNUR-000082,盐城市,大丰市,大丰区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-01-017,2015,CNUR-000089,温州市,洞头县,洞头区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-01-024,2015,CNUR-000104,铜陵市,铜陵县,义安区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-05-008,2015,CNUR-000104,铜陵市,铜官山区、狮子山区,铜官区,district_other,whole,district_scope_jump,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-05-009,2015,CNUR-000111,六安市,,叶集区,district_transfer,partial,district_internal_adjust,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-01-018,2015,CNUR-000124,南昌市,新建县,新建区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-01-003,2015,CNUR-000134,上饶市,广丰县,广丰区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-01-005,2015,CNUR-000163,三门峡市,陕县,陕州区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-01-012,2015,CNUR-000205,肇庆市,高要市,高要区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-01-002,2015,CNUR-000217,南宁市,武鸣县,武鸣区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-01-009,2015,CNUR-000235,重庆市,潼南县,潼南区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-01-010,2015,CNUR-000235,重庆市,荣昌县,荣昌区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-01-025,2015,CNUR-000236,成都市,双流县,双流区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-01-026,2015,CNUR-000268,玉溪市,江川县,江川区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-01-021,2015,CNUR-000282,拉萨市,堆龙德庆县,堆龙德庆区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-01-022,2015,CNUR-000293,渭南市,华县,华州区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-01-027,2015,CNUR-000296,榆林市,横山县,横山区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2015-01-004,2015,CNUR-000314,海东市,平安县,平安区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2015%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2016-01-012,2016,CNUR-000002,天津市,蓟县,蓟州区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2016%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2016-01-020,2016,CNUR-000006,邯郸市,肥乡县,肥乡区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2016%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2016-01-021,2016,CNUR-000006,邯郸市,永年县,永年区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2016%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2016-05-002,2016,CNUR-000006,邯郸市,磁县,邯山区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2016%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2016-01-002,2016,CNUR-000009,张家口市,万全县,万全区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2016%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2016-01-003,2016,CNUR-000009,张家口市,崇礼县,崇礼区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2016%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2016-03-002,2016,CNUR-000009,张家口市,宣化区、宣化县,宣化区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2016%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2016-01-015,2016,CNUR-000013,衡水市,冀州市,冀州区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2016%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2016-07-006,2016,CNUR-000030,鄂尔多斯市,,康巴什区,district_transfer,partial,district_internal_adjust,https://zh.wikipedia.org/wiki/2016%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2016-01-004,2016,CNUR-000037,沈阳市,辽中县,辽中区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2016%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
WIKI-COUNTY-2016-01-006,2016,CNUR-000047,盘锦市,大洼县,大洼区,county_to_district,whole_county,district_scope_jump_county_panel_break,https://zh.wikipedia.org/wiki/2016%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8
