source_feature_id,source_id,snapshot_year,snapshot_label,panel_year,source_name,source_code,source_prefecture_type,province_name,entity_id,year_end_name,match_method,link_status,code_status,geometry_status,geometry_type,source_year_verified
CTAMAP-2000-PREF-0144,SRC-CTAMAP-1.30,2000,2000年初,1999,克拉玛依市,650200,地级市,新疆维吾尔自治区,CNUR-000327,克拉玛依市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2000-PREF-0145,SRC-CTAMAP-1.30,2000,2000年初,1999,克孜勒苏柯尔克孜自治州,653000,自治州,新疆维吾尔自治区,CNUR-000334,克孜勒苏柯尔克孜自治州,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0146,SRC-CTAMAP-1.30,2000,2000年初,1999,昆明市,530100,地级市,云南省,CNUR-000266,昆明市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0147,SRC-CTAMAP-1.30,2000,2000年初,1999,拉萨市,540100,地级市,西藏自治区,CNUR-000282,拉萨市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0148,SRC-CTAMAP-1.30,2000,2000年初,1999,柳州地区,452200,地区,广西壮族自治区,CNUR-000362,柳州地区,year_end_name,linked,historical_or_different,valid,Polygon,true
CTAMAP-2000-PREF-0149,SRC-CTAMAP-1.30,2000,2000年初,1999,兰州市,620100,地级市,甘肃省,CNUR-000299,兰州市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0150,SRC-CTAMAP-1.30,2000,2000年初,1999,廊坊市,131000,地级市,河北省,CNUR-000012,廊坊市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2000-PREF-0152,SRC-CTAMAP-1.30,2000,2000年初,1999,乐山市,511100,地级市,四川省,CNUR-000245,乐山市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0153,SRC-CTAMAP-1.30,2000,2000年初,1999,丽江地区,533200,地区,云南省,CNUR-000271,丽江地区,year_end_name,linked,historical_or_different,valid,Polygon,true
CTAMAP-2000-PREF-0154,SRC-CTAMAP-1.30,2000,2000年初,1999,丽水地区,332500,地区,浙江省,CNUR-000097,丽水地区,year_end_name,linked,historical_or_different,valid,Polygon,true
CTAMAP-2000-PREF-0155,SRC-CTAMAP-1.30,2000,2000年初,1999,连云港市,320700,地级市,江苏省,CNUR-000080,连云港市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2000-PREF-0156,SRC-CTAMAP-1.30,2000,2000年初,1999,凉山彝族自治州,513400,自治州,四川省,CNUR-000256,凉山彝族自治州,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2000-PREF-0157,SRC-CTAMAP-1.30,2000,2000年初,1999,辽阳市,211000,地级市,辽宁省,CNUR-000046,辽阳市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0158,SRC-CTAMAP-1.30,2000,2000年初,1999,辽源市,220400,地级市,吉林省,CNUR-000054,辽源市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0159,SRC-CTAMAP-1.30,2000,2000年初,1999,聊城市,371500,地级市,山东省,CNUR-000149,聊城市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0160,SRC-CTAMAP-1.30,2000,2000年初,1999,林芝地区,542600,地区,西藏自治区,CNUR-000285,林芝地区,year_end_name,linked,historical_or_different,valid,Polygon,true
CTAMAP-2000-PREF-0161,SRC-CTAMAP-1.30,2000,2000年初,1999,临沧地区,533500,地区,云南省,CNUR-000273,临沧地区,year_end_name,linked,historical_or_different,valid,Polygon,true
CTAMAP-2000-PREF-0162,SRC-CTAMAP-1.30,2000,2000年初,1999,临汾地区,142600,地区,山西省,CNUR-000023,临汾地区,year_end_name,linked,historical_or_different,valid,Polygon,true
CTAMAP-2000-PREF-0164,SRC-CTAMAP-1.30,2000,2000年初,1999,临夏回族自治州,622900,自治州,甘肃省,CNUR-000311,临夏回族自治州,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0165,SRC-CTAMAP-1.30,2000,2000年初,1999,临沂市,371300,地级市,山东省,CNUR-000147,临沂市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0167,SRC-CTAMAP-1.30,2000,2000年初,1999,柳州市,450200,地级市,广西壮族自治区,CNUR-000218,柳州市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0168,SRC-CTAMAP-1.30,2000,2000年初,1999,六安市,341500,地级市,安徽省,CNUR-000111,六安市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0169,SRC-CTAMAP-1.30,2000,2000年初,1999,六盘水市,520200,地级市,贵州省,CNUR-000258,六盘水市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2000-PREF-0170,SRC-CTAMAP-1.30,2000,2000年初,1999,龙岩市,350800,地级市,福建省,CNUR-000122,龙岩市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0171,SRC-CTAMAP-1.30,2000,2000年初,1999,陇南地区,622600,地区,甘肃省,CNUR-000310,陇南地区,year_end_name,linked,historical_or_different,valid,Polygon,true
CTAMAP-2000-PREF-0172,SRC-CTAMAP-1.30,2000,2000年初,1999,娄底市,431300,地级市,湖南省,CNUR-000194,娄底市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0173,SRC-CTAMAP-1.30,2000,2000年初,1999,泸州市,510500,地级市,四川省,CNUR-000239,泸州市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0174,SRC-CTAMAP-1.30,2000,2000年初,1999,洛阳市,410300,地级市,河南省,CNUR-000154,洛阳市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0175,SRC-CTAMAP-1.30,2000,2000年初,1999,漯河市,411100,地级市,河南省,CNUR-000162,漯河市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0176,SRC-CTAMAP-1.30,2000,2000年初,1999,吕梁地区,142300,地区,山西省,CNUR-000024,吕梁地区,year_end_name,linked,historical_or_different,valid,Polygon,true
CTAMAP-2000-PREF-0177,SRC-CTAMAP-1.30,2000,2000年初,1999,茂名市,440900,地级市,广东省,CNUR-000204,茂名市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2000-PREF-0178,SRC-CTAMAP-1.30,2000,2000年初,1999,眉山地区,513800,地区,四川省,CNUR-000247,眉山地区,year_end_name,linked,historical_or_different,valid,Polygon,true
CTAMAP-2000-PREF-0179,SRC-CTAMAP-1.30,2000,2000年初,1999,梅州市,441400,地级市,广东省,CNUR-000207,梅州市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0180,SRC-CTAMAP-1.30,2000,2000年初,1999,绵阳市,510700,地级市,四川省,CNUR-000241,绵阳市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0181,SRC-CTAMAP-1.30,2000,2000年初,1999,牡丹江市,231000,地级市,黑龙江省,CNUR-000069,牡丹江市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0182,SRC-CTAMAP-1.30,2000,2000年初,1999,那曲地区,542400,地区,西藏自治区,CNUR-000287,那曲地区,year_end_name,linked,historical_or_different,valid,MultiPolygon,true
CTAMAP-2000-PREF-0183,SRC-CTAMAP-1.30,2000,2000年初,1999,南昌市,360100,地级市,江西省,CNUR-000124,南昌市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0184,SRC-CTAMAP-1.30,2000,2000年初,1999,南充市,511300,地级市,四川省,CNUR-000246,南充市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0185,SRC-CTAMAP-1.30,2000,2000年初,1999,南京市,320100,地级市,江苏省,CNUR-000074,南京市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0186,SRC-CTAMAP-1.30,2000,2000年初,1999,南宁市,450100,地级市,广西壮族自治区,CNUR-000217,南宁市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0187,SRC-CTAMAP-1.30,2000,2000年初,1999,南平市,350700,地级市,福建省,CNUR-000121,南平市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0188,SRC-CTAMAP-1.30,2000,2000年初,1999,南通市,320600,地级市,江苏省,CNUR-000079,南通市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2000-PREF-0189,SRC-CTAMAP-1.30,2000,2000年初,1999,南阳市,411300,地级市,河南省,CNUR-000164,南阳市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2000-PREF-0190,SRC-CTAMAP-1.30,2000,2000年初,1999,内江市,511000,地级市,四川省,CNUR-000244,内江市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0191,SRC-CTAMAP-1.30,2000,2000年初,1999,宁波市,330200,地级市,浙江省,CNUR-000088,宁波市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2000-PREF-0192,SRC-CTAMAP-1.30,2000,2000年初,1999,宁德市,350900,地级市,福建省,CNUR-000123,宁德市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2000-PREF-0193,SRC-CTAMAP-1.30,2000,2000年初,1999,怒江傈僳族自治州,533300,自治州,云南省,CNUR-000280,怒江傈僳族自治州,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0194,SRC-CTAMAP-1.30,2000,2000年初,1999,攀枝花市,510400,地级市,四川省,CNUR-000238,攀枝花市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0195,SRC-CTAMAP-1.30,2000,2000年初,1999,盘锦市,211100,地级市,辽宁省,CNUR-000047,盘锦市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0196,SRC-CTAMAP-1.30,2000,2000年初,1999,平顶山市,410400,地级市,河南省,CNUR-000155,平顶山市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0197,SRC-CTAMAP-1.30,2000,2000年初,1999,平凉地区,622700,地区,甘肃省,CNUR-000306,平凉地区,year_end_name,linked,historical_or_different,valid,Polygon,true
CTAMAP-2000-PREF-0198,SRC-CTAMAP-1.30,2000,2000年初,1999,萍乡市,360300,地级市,江西省,CNUR-000126,萍乡市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0199,SRC-CTAMAP-1.30,2000,2000年初,1999,莆田市,350300,地级市,福建省,CNUR-000117,莆田市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2000-PREF-0200,SRC-CTAMAP-1.30,2000,2000年初,1999,濮阳市,410900,地级市,河南省,CNUR-000160,濮阳市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0201,SRC-CTAMAP-1.30,2000,2000年初,1999,思茅地区,532700,地区,云南省,CNUR-000272,思茅地区,year_end_name,linked,historical_or_different,valid,Polygon,true
CTAMAP-2000-PREF-0202,SRC-CTAMAP-1.30,2000,2000年初,1999,七台河市,230900,地级市,黑龙江省,CNUR-000068,七台河市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0203,SRC-CTAMAP-1.30,2000,2000年初,1999,齐齐哈尔市,230200,地级市,黑龙江省,CNUR-000061,齐齐哈尔市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0205,SRC-CTAMAP-1.30,2000,2000年初,1999,黔东南苗族侗族自治州,522600,自治州,贵州省,CNUR-000264,黔东南苗族侗族自治州,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2000-PREF-0206,SRC-CTAMAP-1.30,2000,2000年初,1999,黔南布依族苗族自治州,522700,自治州,贵州省,CNUR-000265,黔南布依族苗族自治州,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2000-PREF-0207,SRC-CTAMAP-1.30,2000,2000年初,1999,黔西南布依族苗族自治州,522300,自治州,贵州省,CNUR-000263,黔西南布依族苗族自治州,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2000-PREF-0208,SRC-CTAMAP-1.30,2000,2000年初,1999,钦州市,450700,地级市,广西壮族自治区,CNUR-000223,钦州市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2000-PREF-0209,SRC-CTAMAP-1.30,2000,2000年初,1999,秦皇岛市,130300,地级市,河北省,CNUR-000005,秦皇岛市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0210,SRC-CTAMAP-1.30,2000,2000年初,1999,青岛市,370200,地级市,山东省,CNUR-000136,青岛市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2000-PREF-0211,SRC-CTAMAP-1.30,2000,2000年初,1999,清远市,441800,地级市,广东省,CNUR-000211,清远市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0212,SRC-CTAMAP-1.30,2000,2000年初,1999,庆阳地区,622800,地区,甘肃省,CNUR-000308,庆阳地区,year_end_name,linked,historical_or_different,valid,Polygon,true
CTAMAP-2000-PREF-0215,SRC-CTAMAP-1.30,2000,2000年初,1999,曲靖市,530300,地级市,云南省,CNUR-000267,曲靖市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0216,SRC-CTAMAP-1.30,2000,2000年初,1999,衢州市,330800,地级市,浙江省,CNUR-000094,衢州市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0217,SRC-CTAMAP-1.30,2000,2000年初,1999,泉州市,350500,地级市,福建省,CNUR-000119,泉州市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2000-PREF-0218,SRC-CTAMAP-1.30,2000,2000年初,1999,日喀则地区,542300,地区,西藏自治区,CNUR-000283,日喀则地区,year_end_name,linked,historical_or_different,valid,MultiPolygon,true
CTAMAP-2000-PREF-0219,SRC-CTAMAP-1.30,2000,2000年初,1999,日照市,371100,地级市,山东省,CNUR-000145,日照市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0220,SRC-CTAMAP-1.30,2000,2000年初,1999,三门峡市,411200,地级市,河南省,CNUR-000163,三门峡市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0221,SRC-CTAMAP-1.30,2000,2000年初,1999,三明市,350400,地级市,福建省,CNUR-000118,三明市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0222,SRC-CTAMAP-1.30,2000,2000年初,1999,三亚市,460200,地级市,海南省,CNUR-000232,三亚市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2000-PREF-0223,SRC-CTAMAP-1.30,2000,2000年初,1999,厦门市,350200,地级市,福建省,CNUR-000116,厦门市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2000-PREF-0224,SRC-CTAMAP-1.30,2000,2000年初,1999,山南地区,542200,地区,西藏自治区,CNUR-000286,山南地区,year_end_name,linked,historical_or_different,valid,Polygon,true
CTAMAP-2000-PREF-0225,SRC-CTAMAP-1.30,2000,2000年初,1999,汕头市,440500,地级市,广东省,CNUR-000200,汕头市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2000-PREF-0226,SRC-CTAMAP-1.30,2000,2000年初,1999,汕尾市,441500,地级市,广东省,CNUR-000208,汕尾市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2000-PREF-0227,SRC-CTAMAP-1.30,2000,2000年初,1999,商洛地区,612500,地区,陕西省,CNUR-000298,商洛地区,year_end_name,linked,historical_or_different,valid,Polygon,true
CTAMAP-2000-PREF-0228,SRC-CTAMAP-1.30,2000,2000年初,1999,商丘市,411400,地级市,河南省,CNUR-000165,商丘市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0229,SRC-CTAMAP-1.30,2000,2000年初,1999,上海市,310000,不统计,上海市,CNUR-000073,上海市,year_end_name,linked,historical_or_different,valid,MultiPolygon,true
CTAMAP-2000-PREF-0230,SRC-CTAMAP-1.30,2000,2000年初,1999,上饶地区,362300,地区,江西省,CNUR-000134,上饶地区,year_end_name,linked,historical_or_different,valid,Polygon,true
CTAMAP-2000-PREF-0231,SRC-CTAMAP-1.30,2000,2000年初,1999,韶关市,440200,地级市,广东省,CNUR-000197,韶关市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0232,SRC-CTAMAP-1.30,2000,2000年初,1999,邵阳市,430500,地级市,湖南省,CNUR-000186,邵阳市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0233,SRC-CTAMAP-1.30,2000,2000年初,1999,绍兴市,330600,地级市,浙江省,CNUR-000092,绍兴市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0234,SRC-CTAMAP-1.30,2000,2000年初,1999,深圳市,440300,地级市,广东省,CNUR-000198,深圳市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2000-PREF-0236,SRC-CTAMAP-1.30,2000,2000年初,1999,沈阳市,210100,地级市,辽宁省,CNUR-000037,沈阳市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0237,SRC-CTAMAP-1.30,2000,2000年初,1999,十堰市,420300,地级市,湖北省,CNUR-000171,十堰市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2000-PREF-0239,SRC-CTAMAP-1.30,2000,2000年初,1999,石家庄市,130100,地级市,河北省,CNUR-000003,石家庄市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0240,SRC-CTAMAP-1.30,2000,2000年初,1999,石嘴山市,640200,地级市,宁夏回族自治区,CNUR-000322,石嘴山市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0241,SRC-CTAMAP-1.30,2000,2000年初,1999,双鸭山市,230500,地级市,黑龙江省,CNUR-000064,双鸭山市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0242,SRC-CTAMAP-1.30,2000,2000年初,1999,朔州市,140600,地级市,山西省,CNUR-000019,朔州市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0243,SRC-CTAMAP-1.30,2000,2000年初,1999,四平市,220300,地级市,吉林省,CNUR-000053,四平市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0244,SRC-CTAMAP-1.30,2000,2000年初,1999,松原市,220700,地级市,吉林省,CNUR-000057,松原市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0245,SRC-CTAMAP-1.30,2000,2000年初,1999,苏州市,320500,地级市,江苏省,CNUR-000078,苏州市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0246,SRC-CTAMAP-1.30,2000,2000年初,1999,宿迁市,321300,地级市,江苏省,CNUR-000086,宿迁市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0247,SRC-CTAMAP-1.30,2000,2000年初,1999,宿州市,341300,地级市,安徽省,CNUR-000109,宿州市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0248,SRC-CTAMAP-1.30,2000,2000年初,1999,绥化市,231200,地级市,黑龙江省,CNUR-000071,绥化市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0249,SRC-CTAMAP-1.30,2000,2000年初,1999,遂宁市,510900,地级市,四川省,CNUR-000243,遂宁市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0250,SRC-CTAMAP-1.30,2000,2000年初,1999,塔城地区,654200,地区,新疆维吾尔自治区,CNUR-000339,塔城地区,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0251,SRC-CTAMAP-1.30,2000,2000年初,1999,台州市,331000,地级市,浙江省,CNUR-000096,台州市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2000-PREF-0252,SRC-CTAMAP-1.30,2000,2000年初,1999,太原市,140100,地级市,山西省,CNUR-000014,太原市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0253,SRC-CTAMAP-1.30,2000,2000年初,1999,泰安市,370900,地级市,山东省,CNUR-000143,泰安市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0254,SRC-CTAMAP-1.30,2000,2000年初,1999,泰州市,321200,地级市,江苏省,CNUR-000085,泰州市,year_end_name,linked,matches_current_legacy,valid,Polygon,true
CTAMAP-2000-PREF-0255,SRC-CTAMAP-1.30,2000,2000年初,1999,唐山市,130200,地级市,河北省,CNUR-000004,唐山市,year_end_name,linked,matches_current_legacy,valid,MultiPolygon,true
CTAMAP-2000-PREF-0256,SRC-CTAMAP-1.30,2000,2000年初,1999,天津市,120000,不统计,天津市,CNUR-000002,天津市,year_end_name,linked,historical_or_different,valid,Polygon,true
