entity_id,year,legal_name_zh,legal_level,status,verification_status,source_id
E110100,2000,北京市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E110100,2001,北京市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E110100,2002,北京市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E110100,2003,北京市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E110100,2004,北京市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E110100,2005,北京市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E110100,2006,北京市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E110100,2007,北京市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E110100,2008,北京市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E110100,2009,北京市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E110100,2010,北京市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E110100,2011,北京市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E110100,2012,北京市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E110100,2013,北京市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E110100,2014,北京市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E110100,2015,北京市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E110100,2016,北京市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E110100,2017,北京市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E110100,2018,北京市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E110100,2019,北京市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E110100,2020,北京市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E110100,2021,北京市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E110100,2022,北京市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E110100,2023,北京市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E110100,2024,北京市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E120100,2000,天津市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E120100,2001,天津市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E120100,2002,天津市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E120100,2003,天津市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E120100,2004,天津市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E120100,2005,天津市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E120100,2006,天津市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E120100,2007,天津市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E120100,2008,天津市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E120100,2009,天津市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E120100,2010,天津市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E120100,2011,天津市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E120100,2012,天津市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E120100,2013,天津市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E120100,2014,天津市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E120100,2015,天津市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E120100,2016,天津市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E120100,2017,天津市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E120100,2018,天津市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E120100,2019,天津市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E120100,2020,天津市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E120100,2021,天津市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E120100,2022,天津市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E120100,2023,天津市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E120100,2024,天津市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130100,2000,石家庄市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130100,2001,石家庄市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130100,2002,石家庄市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130100,2003,石家庄市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130100,2004,石家庄市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130100,2005,石家庄市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130100,2006,石家庄市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130100,2007,石家庄市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130100,2008,石家庄市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130100,2009,石家庄市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130100,2010,石家庄市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130100,2011,石家庄市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130100,2012,石家庄市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130100,2013,石家庄市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130100,2014,石家庄市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130100,2015,石家庄市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130100,2016,石家庄市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130100,2017,石家庄市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130100,2018,石家庄市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130100,2019,石家庄市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130100,2020,石家庄市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130100,2021,石家庄市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130100,2022,石家庄市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130100,2023,石家庄市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130100,2024,石家庄市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130200,2000,唐山市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130200,2001,唐山市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130200,2002,唐山市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130200,2003,唐山市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130200,2004,唐山市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130200,2005,唐山市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130200,2006,唐山市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130200,2007,唐山市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130200,2008,唐山市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130200,2009,唐山市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130200,2010,唐山市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130200,2011,唐山市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130200,2012,唐山市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130200,2013,唐山市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130200,2014,唐山市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130200,2015,唐山市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130200,2016,唐山市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130200,2017,唐山市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130200,2018,唐山市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130200,2019,唐山市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130200,2020,唐山市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130200,2021,唐山市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130200,2022,唐山市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130200,2023,唐山市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130200,2024,唐山市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130300,2000,秦皇岛市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130300,2001,秦皇岛市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130300,2002,秦皇岛市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130300,2003,秦皇岛市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130300,2004,秦皇岛市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130300,2005,秦皇岛市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130300,2006,秦皇岛市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130300,2007,秦皇岛市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130300,2008,秦皇岛市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130300,2009,秦皇岛市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130300,2010,秦皇岛市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130300,2011,秦皇岛市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130300,2012,秦皇岛市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130300,2013,秦皇岛市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130300,2014,秦皇岛市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130300,2015,秦皇岛市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130300,2016,秦皇岛市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130300,2017,秦皇岛市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130300,2018,秦皇岛市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130300,2019,秦皇岛市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130300,2020,秦皇岛市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130300,2021,秦皇岛市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130300,2022,秦皇岛市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130300,2023,秦皇岛市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130300,2024,秦皇岛市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130400,2000,邯郸市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130400,2001,邯郸市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130400,2002,邯郸市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130400,2003,邯郸市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130400,2004,邯郸市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130400,2005,邯郸市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130400,2006,邯郸市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130400,2007,邯郸市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130400,2008,邯郸市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130400,2009,邯郸市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130400,2010,邯郸市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130400,2011,邯郸市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130400,2012,邯郸市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130400,2013,邯郸市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130400,2014,邯郸市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130400,2015,邯郸市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130400,2016,邯郸市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130400,2017,邯郸市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130400,2018,邯郸市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130400,2019,邯郸市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130400,2020,邯郸市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130400,2021,邯郸市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130400,2022,邯郸市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130400,2023,邯郸市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130400,2024,邯郸市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130500,2000,邢台市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130500,2001,邢台市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130500,2002,邢台市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130500,2003,邢台市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130500,2004,邢台市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130500,2005,邢台市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130500,2006,邢台市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130500,2007,邢台市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130500,2008,邢台市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130500,2009,邢台市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130500,2010,邢台市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130500,2011,邢台市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130500,2012,邢台市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130500,2013,邢台市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130500,2014,邢台市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130500,2015,邢台市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130500,2016,邢台市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130500,2017,邢台市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130500,2018,邢台市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130500,2019,邢台市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130500,2020,邢台市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130500,2021,邢台市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130500,2022,邢台市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130500,2023,邢台市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130500,2024,邢台市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130600,2000,保定市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130600,2001,保定市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130600,2002,保定市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130600,2003,保定市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130600,2004,保定市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130600,2005,保定市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130600,2006,保定市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130600,2007,保定市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130600,2008,保定市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130600,2009,保定市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130600,2010,保定市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130600,2011,保定市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130600,2012,保定市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130600,2013,保定市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130600,2014,保定市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130600,2015,保定市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130600,2016,保定市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130600,2017,保定市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130600,2018,保定市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130600,2019,保定市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130600,2020,保定市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130600,2021,保定市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130600,2022,保定市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130600,2023,保定市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130600,2024,保定市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130700,2000,张家口市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130700,2001,张家口市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130700,2002,张家口市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130700,2003,张家口市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130700,2004,张家口市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130700,2005,张家口市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130700,2006,张家口市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130700,2007,张家口市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130700,2008,张家口市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130700,2009,张家口市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130700,2010,张家口市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130700,2011,张家口市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130700,2012,张家口市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130700,2013,张家口市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130700,2014,张家口市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130700,2015,张家口市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130700,2016,张家口市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130700,2017,张家口市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130700,2018,张家口市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130700,2019,张家口市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130700,2020,张家口市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130700,2021,张家口市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130700,2022,张家口市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130700,2023,张家口市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130700,2024,张家口市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130800,2000,承德市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130800,2001,承德市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130800,2002,承德市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130800,2003,承德市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130800,2004,承德市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130800,2005,承德市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130800,2006,承德市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130800,2007,承德市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130800,2008,承德市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130800,2009,承德市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130800,2010,承德市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130800,2011,承德市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130800,2012,承德市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130800,2013,承德市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130800,2014,承德市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130800,2015,承德市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130800,2016,承德市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130800,2017,承德市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130800,2018,承德市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130800,2019,承德市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130800,2020,承德市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130800,2021,承德市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130800,2022,承德市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130800,2023,承德市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130800,2024,承德市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130900,2000,沧州市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130900,2001,沧州市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130900,2002,沧州市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130900,2003,沧州市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130900,2004,沧州市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130900,2005,沧州市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130900,2006,沧州市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130900,2007,沧州市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130900,2008,沧州市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130900,2009,沧州市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130900,2010,沧州市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130900,2011,沧州市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130900,2012,沧州市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130900,2013,沧州市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130900,2014,沧州市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130900,2015,沧州市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130900,2016,沧州市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130900,2017,沧州市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130900,2018,沧州市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130900,2019,沧州市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130900,2020,沧州市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130900,2021,沧州市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130900,2022,沧州市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130900,2023,沧州市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E130900,2024,沧州市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E131000,2000,廊坊市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E131000,2001,廊坊市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E131000,2002,廊坊市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E131000,2003,廊坊市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E131000,2004,廊坊市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E131000,2005,廊坊市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E131000,2006,廊坊市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E131000,2007,廊坊市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E131000,2008,廊坊市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E131000,2009,廊坊市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E131000,2010,廊坊市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E131000,2011,廊坊市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E131000,2012,廊坊市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E131000,2013,廊坊市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E131000,2014,廊坊市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E131000,2015,廊坊市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E131000,2016,廊坊市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E131000,2017,廊坊市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E131000,2018,廊坊市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E131000,2019,廊坊市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E131000,2020,廊坊市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E131000,2021,廊坊市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E131000,2022,廊坊市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E131000,2023,廊坊市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E131000,2024,廊坊市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E131100,2000,衡水市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E131100,2001,衡水市,prefecture,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
