row_id,year,section,table_number,row_number,row_kind,header_text,row_text,cells_json,raw_markup,source_title,source_url,revision_id
WIKI-COUNTY-2007-03-002,2007,列表 / 其它,3,2,data,原行政单位 | 所属上级单位 | 变更时间 | 变更方式 | 新行政建制 | 批文,利州区 | 四川省广元市 | 1月11日中华人民共和国民政部同意 | 广元市市中区更名为利州区 | 利州区 | 民函〔2007〕12号,"[""利州区"",""四川省广元市"",""1月11日中华人民共和国民政部同意"",""广元市市中区更名为利州区"",""利州区"",""民函〔2007〕12号""]",[[利州区]] | [[四川省]][[广元市]] | 1月11日中华人民共和国民政部同意 | 广元市市中区更名为利州区<ref>{{cite web|title=利州概况|url=http://www.lzq.gov.cn/detail/20180909160502887.html|website=利州区人民政府|accessdate=2020-08-02|date=2018-09-09|archive-date=2020-09-28|archive-url=https://web.archive.org/web/20200928160829/http://lzq.gov.cn/detail/20180909160502887.html|dead-url=no}}</ref> | [[利州区]] | 民函〔2007〕12号,2007年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/2007%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93208222
WIKI-COUNTY-2008-01-002,2008,列表,1,2,data,行政单位 | 所属上级单位 | 变更时间 | 变更方式 | 批文,海原县 | 宁夏回族自治区中卫市 | 6月20日中华人民共和国民政部同意 | 海原县人民政府驻地由海城镇迁至黑城镇 | 民函〔2008〕178号,"[""海原县"",""宁夏回族自治区中卫市"",""6月20日中华人民共和国民政部同意"",""海原县人民政府驻地由海城镇迁至黑城镇"",""民函〔2008〕178号""]",[[海原县]] | [[宁夏回族自治区]][[中卫市]] | 6月20日[[中华人民共和国民政部]]同意 | 海原县人民政府驻地由海城镇迁至黑城镇<ref name=xzqh></ref> | 民函〔2008〕178号,2008年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/2008%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,67074123
WIKI-COUNTY-2008-01-003,2008,列表,1,3,data,行政单位 | 所属上级单位 | 变更时间 | 变更方式 | 批文,宁江区；前郭尔罗斯蒙古族自治县 | 吉林省松原市 | 7月16日中华人民共和国民政部同意 | 前郭尔罗斯蒙古族自治县吉拉吐乡七家子村所属的哈达山抽水站主干渠以南、国道G302以东区域；；咚勒赫村所属的国道G302以东区域；王府站镇一部落村；；达里巴乡达里巴村所属的国道G302以东区域划归松原市宁江区管辖；将松原市宁江区兴原乡孙喜窝堡村和前瓦房村所属的国道G302东北侧区域划归前郭尔罗斯蒙古族自治县管辖 | 民函〔2008〕213号,"[""宁江区；前郭尔罗斯蒙古族自治县"",""吉林省松原市"",""7月16日中华人民共和国民政部同意"",""前郭尔罗斯蒙古族自治县吉拉吐乡七家子村所属的哈达山抽水站主干渠以南、国道G302以东区域；；咚勒赫村所属的国道G302以东区域；王府站镇一部落村；；达里巴乡达里巴村所属的国道G302以东区域划归松原市宁江区管辖；将松原市宁江区兴原乡孙喜窝堡村和前瓦房村所属的国道G302东北侧区域划归前郭尔罗斯蒙古族自治县管辖"",""民函〔2008〕213号""]",[[宁江区]]<br />[[前郭尔罗斯蒙古族自治县]] | [[吉林省]][[松原市_(吉林省)|松原市]] | 7月16日[[中华人民共和国民政部]]同意 | 前郭尔罗斯蒙古族自治县吉拉吐乡七家子村所属的哈达山抽水站主干渠以南、国道G302以东区域；<br />咚勒赫村所属的国道G302以东区域；王府站镇一部落村；<br />达里巴乡达里巴村所属的国道G302以东区域划归松原市宁江区管辖<br />将松原市宁江区兴原乡孙喜窝堡村和前瓦房村所属的国道G302东北侧区域划归前郭尔罗斯蒙古族自治县管辖 | 民函〔2008〕213号,2008年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/2008%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,67074123
WIKI-COUNTY-2008-01-004,2008,列表,1,4,data,行政单位 | 所属上级单位 | 变更时间 | 变更方式 | 批文,宝鸡市扶风县；咸阳市杨陵区 | 陕西省 | 8月14日中华人民共和国国务院同意；9月17日陕西省人民政府公布 | 将宝鸡市扶风县揉谷乡划归咸阳市杨陵区管辖 | 国函〔2008〕77号,"[""宝鸡市扶风县；咸阳市杨陵区"",""陕西省"",""8月14日中华人民共和国国务院同意；9月17日陕西省人民政府公布"",""将宝鸡市扶风县揉谷乡划归咸阳市杨陵区管辖"",""国函〔2008〕77号""]",[[宝鸡市]][[扶风县]]<br />[[咸阳市]][[杨陵区]] | [[陕西省]] | 8月14日[[中华人民共和国国务院]]同意<br />9月17日陕西省人民政府公布 | 将宝鸡市扶风县揉谷乡划归咸阳市杨陵区管辖<ref>{{cite web|title=国务院批复同意扶风县揉谷乡正式划归杨凌|url=http://www.yangling.gov.cn/xwzx/bdyw/17767.htm|website=四川省人民政网|accessdate=2020-07-11|date=2008-09-17|archive-date=2020-07-11|archive-url=https://web.archive.org/web/20200711065214/http://www.yangling.gov.cn/xwzx/bdyw/17767.htm|dead-url=yes}}</ref> | 国函〔2008〕77号,2008年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/2008%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,67074123
WIKI-COUNTY-2008-01-005,2008,列表,1,5,data,行政单位 | 所属上级单位 | 变更时间 | 变更方式 | 批文,马鞍山市 | 安徽省 | 8月21日中华人民共和国国务院同意 | 马鞍山市人民政府驻地由马鞍山市花山区湖北路迁至马鞍山市雨山区太白大道 | 国函〔2008〕78号,"[""马鞍山市"",""安徽省"",""8月21日中华人民共和国国务院同意"",""马鞍山市人民政府驻地由马鞍山市花山区湖北路迁至马鞍山市雨山区太白大道"",""国函〔2008〕78号""]",[[马鞍山市]] | [[安徽省]] | 8月21日[[中华人民共和国国务院]]同意 | 马鞍山市人民政府驻地由马鞍山市花山区湖北路迁至马鞍山市雨山区太白大道 | 国函〔2008〕78号,2008年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/2008%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,67074123
WIKI-COUNTY-2009-01-002,2009,列表 / 撤销和设立县级单位,1,2,data,原行政单位 | 所属省市 | 国务院批复时间 | 变更方式 | 新行政建制 | 批文,通州市 | 江苏省南通市 | 3月23日 | 撤销通州市，设立南通市通州区 | 通州区 | 国函〔2009〕34号,"[""通州市"",""江苏省南通市"",""3月23日"",""撤销通州市，设立南通市通州区"",""通州区"",""国函〔2009〕34号""]",[[通州区 (南通市)|通州市]] | [[江苏省]][[南通市]] | 3月23日 | 撤销通州市，设立南通市通州区<ref>{{cite web |title=通州概览 |url=http://www.tongzhou.gov.cn/tzqrmzf/csgl/content/7fa94fc5-f462-483a-baaf-602f80baa35b.html|website=通州区人民政府|accessdate=2020-08-09|date=2020-04-16}}</ref> | [[通州区_(南通市)|通州区]] | 国函〔2009〕34号,2009年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/2009%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93217121
WIKI-COUNTY-2009-01-003,2009,列表 / 撤销和设立县级单位,1,3,data,原行政单位 | 所属省市 | 国务院批复时间 | 变更方式 | 新行政建制 | 批文,3月23日 | 无 | 湖北省随州市 | 设立随县，将原曾都区的19个镇划归随县管辖 | 随县 | 国函〔2009〕35号,"[""3月23日"",""无"",""湖北省随州市"",""设立随县，将原曾都区的19个镇划归随县管辖"",""随县"",""国函〔2009〕35号""]",无 | [[湖北省]][[随州市]] | 设立随县，将原[[曾都区]]的19个镇划归随县管辖<ref>{{cite web|title=历史沿革|url=http://www.zgsuixian.gov.cn/zjsx/sxgk/202004/t20200416_788039.shtml|website=随县人民政府|accessdate=2020-08-09|date=2020-03-04|archive-date=2021-02-27|archive-url=https://web.archive.org/web/20210227175341/http://www.zgsuixian.gov.cn/zjsx/sxgk/202004/t20200416_788039.shtml}}</ref> | [[随县]] | 国函〔2009〕35号,2009年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/2009%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93217121
WIKI-COUNTY-2009-01-004,2009,列表 / 撤销和设立县级单位,1,4,data,原行政单位 | 所属省市 | 国务院批复时间 | 变更方式 | 新行政建制 | 批文,3月23日 | 南汇区 | 上海市 | 4月24日 | 撤销上海市南汇区，将其行政区域并入上海市浦东新区 | 无 | 国函〔2009〕52号,"[""3月23日"",""南汇区"",""上海市"",""4月24日"",""撤销上海市南汇区，将其行政区域并入上海市浦东新区"",""无"",""国函〔2009〕52号""]",[[南汇区]] | [[上海市]] | 4月24日 | 撤销上海市南汇区，将其行政区域并入上海市[[浦东新区]]<ref>{{cite web|title=浦东概况|url=http://www.pudong.gov.cn/shpd/about/20200214/008001001_e32687d9-589d-4285-8411-210c7845a4f0.htm|website=浦东新区人民政府|accessdate=2020-08-09|date=2020-07-11}}{{Dead link}}</ref> | 无 | 国函〔2009〕52号,2009年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/2009%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93217121
WIKI-COUNTY-2009-01-005,2009,列表 / 撤销和设立县级单位,1,5,data,原行政单位 | 所属省市 | 国务院批复时间 | 变更方式 | 新行政建制 | 批文,无 | 宁夏回族自治区吴忠市 | 9月30日 | 设立吴忠市红寺堡区；以吴忠市红寺堡镇、太阳山镇、大河乡、南川乡的行政区域为红寺堡区的行政区域 | 红寺堡区 | 国函〔2009〕122号,"[""无"",""宁夏回族自治区吴忠市"",""9月30日"",""设立吴忠市红寺堡区；以吴忠市红寺堡镇、太阳山镇、大河乡、南川乡的行政区域为红寺堡区的行政区域"",""红寺堡区"",""国函〔2009〕122号""]",无{{NoteTag|1998年设立红寺堡开发区}} | [[宁夏回族自治区]][[吴忠市]] | 9月30日 | 设立吴忠市红寺堡区<br />以吴忠市红寺堡镇、太阳山镇、大河乡、南川乡的行政区域为红寺堡区的行政区域<ref>{{cite web|title=历史沿革|url=http://www.hongsibu.gov.cn/zjhsb/hsbgk/lsyg/|website=红寺堡区人民政府|accessdate=2020-08-09|date=2019-11-14|archive-date=2019-01-20|archive-url=https://web.archive.org/web/20190120214359/http://www.hongsibu.gov.cn/zjhsb/hsbgk/lsyg/|dead-url=no}}</ref> | [[红寺堡区]] | 国函〔2009〕122号,2009年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/2009%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93217121
WIKI-COUNTY-2009-01-006,2009,列表 / 撤销和设立县级单位,1,6,data,原行政单位 | 所属省市 | 国务院批复时间 | 变更方式 | 新行政建制 | 批文,塘沽区；汉沽区；大港区 | 天津市 | 10月21日 | 撤销天津市塘沽区、汉沽区、大港区，设立天津市滨海新区 | 滨海新区 | 国函〔2009〕125号,"[""塘沽区；汉沽区；大港区"",""天津市"",""10月21日"",""撤销天津市塘沽区、汉沽区、大港区，设立天津市滨海新区"",""滨海新区"",""国函〔2009〕125号""]",[[塘沽区]]<br />[[汉沽区]]<br />[[大港区_(天津市)|大港区]] | [[天津市]] | 10月21日 | 撤销天津市塘沽区、汉沽区、大港区，设立天津市滨海新区<ref>{{cite web|title=历史沿革|url=http://www.tjbh.gov.cn/channels/6255.html|website=滨海新区人民政府|accessdate=2020-08-09|archive-date=2020-03-04|archive-url=https://web.archive.org/web/20200304100303/http://www.tjbh.gov.cn/channels/6255.html|dead-url=yes}}</ref> | [[滨海新区]] | 国函〔2009〕125号,2009年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/2009%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93217121
WIKI-COUNTY-2009-02-002,2009,列表 / 乡镇调整,2,2,data,划出方 | 所属上级 | 民政部批复时间 | 变更方式 | 划入方 | 批文,安县 | 四川省绵阳市 | 2月1日 | 将安县的安昌镇、永安镇、黄土镇的6个村划归北川羌族自治县管辖 | 北川羌族自治县 | 民函〔2009〕41号,"[""安县"",""四川省绵阳市"",""2月1日"",""将安县的安昌镇、永安镇、黄土镇的6个村划归北川羌族自治县管辖"",""北川羌族自治县"",""民函〔2009〕41号""]",[[安县]] | [[四川省]][[绵阳市]] | 2月1日 | 将安县的安昌镇、永安镇、黄土镇的6个村划归北川羌族自治县管辖<ref name=beichuan>{{cite web |title=北川羌族自治县历史沿革（2019）|url=http://www.beichuan.gov.cn/zjbc/bcgl/lsyg/22409711.html|website=北川羌族自治县人民政府|accessdate=2020-08-09|date=2019-10-22}}</ref> | [[北川羌族自治县]] | 民函〔2009〕41号,2009年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/2009%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93217121
WIKI-COUNTY-2009-03-002,2009,列表 / 政府驻地变更,3,2,data,行政单位 | 所属上级单位 | 民政部批复时间 | 变更方式 | 批文,北川羌族自治县 | 四川省绵阳市 | 2月1日 | 北川羌族自治县人民政府驻地由曲山镇迁至永昌镇 | 民函〔2009〕41号,"[""北川羌族自治县"",""四川省绵阳市"",""2月1日"",""北川羌族自治县人民政府驻地由曲山镇迁至永昌镇"",""民函〔2009〕41号""]",[[北川羌族自治县]] | [[四川省]][[绵阳市]] | 2月1日 | 北川羌族自治县人民政府驻地由曲山镇迁至永昌镇<ref name=beichuan></ref> | 民函〔2009〕41号,2009年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/2009%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93217121
WIKI-COUNTY-2009-03-003,2009,列表 / 政府驻地变更,3,3,data,行政单位 | 所属上级单位 | 民政部批复时间 | 变更方式 | 批文,萝岗区 | 广东省广州市 | 8月13日 | 广州市萝岗区人民政府驻地由夏港街道迁至萝岗街道 | 民函〔2009〕209号,"[""萝岗区"",""广东省广州市"",""8月13日"",""广州市萝岗区人民政府驻地由夏港街道迁至萝岗街道"",""民函〔2009〕209号""]",[[萝岗区]] | [[广东省]][[广州市]] | 8月13日 | 广州市萝岗区人民政府驻地由夏港街道迁至萝岗街道<ref>{{cite web |title=2009年萝岗区人民政府驻地迁至萝岗街道|url=https://m.axunxun.com/xinwen/content.php?id=134|website=寻寻网|accessdate=2020-08-09|date=2015-06-24}}</ref> | 民函〔2009〕209号,2009年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/2009%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93217121
WIKI-COUNTY-2009-03-004,2009,列表 / 政府驻地变更,3,4,data,行政单位 | 所属上级单位 | 民政部批复时间 | 变更方式 | 批文,巴南区 | 重庆市 | 11月16日 | 重庆市巴南区人民政府驻地由新市街迁至龙海大道 | 国函〔2009〕136号,"[""巴南区"",""重庆市"",""11月16日"",""重庆市巴南区人民政府驻地由新市街迁至龙海大道"",""国函〔2009〕136号""]",[[巴南区]] | [[重庆市]] | 11月16日 | 重庆市巴南区人民政府驻地由新市街迁至龙海大道<ref>{{cite web|title=行政区划|url=http://www.cqbn.gov.cn/zjbn/xzqh/201912/t20191216_1428436.html|website=巴南区人民政府|accessdate=2020-08-09|date=2016-03-03|archive-date=2020-06-28|archive-url=https://web.archive.org/web/20200628141503/http://www.cqbn.gov.cn/zjbn/xzqh/201912/t20191216_1428436.html|dead-url=yes}}</ref> | 国函〔2009〕136号,2009年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/2009%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93217121
WIKI-COUNTY-2009-03-005,2009,列表 / 政府驻地变更,3,5,data,行政单位 | 所属上级单位 | 民政部批复时间 | 变更方式 | 批文,芜湖市 | 安徽省 | 12月31日 | 芜湖市人民政府驻地由芜湖市镜湖区镜湖路迁至芜湖市鸠江区新三路 | 国函〔2009〕159号,"[""芜湖市"",""安徽省"",""12月31日"",""芜湖市人民政府驻地由芜湖市镜湖区镜湖路迁至芜湖市鸠江区新三路"",""国函〔2009〕159号""]",[[芜湖市]] | [[安徽省]] | 12月31日 | 芜湖市人民政府驻地由芜湖市镜湖区镜湖路迁至芜湖市鸠江区新三路<ref>{{cite web|title=国务院关于同意安徽省芜湖市人民政府驻地迁移的批复|url=https://www.miaosong.cn/baike/293025.html|website=秒送号|accessdate=2020-08-09}}{{Dead link}}</ref> | 国函〔2009〕159号,2009年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/2009%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93217121
WIKI-COUNTY-2010-01-002,2010,列表 / 县级单位撤销和设立,1,2,data,原行政单位 | 所属上级单位 | 批复时间 | 变更方式 | 新行政建制 | 批文,东城区；崇文区 | 北京市 | 6月28日国务院同意 | 撤销北京市东城区、崇文区，设立新的北京市东城区 | 东城区 | 国函〔2010〕55号,"[""东城区；崇文区"",""北京市"",""6月28日国务院同意"",""撤销北京市东城区、崇文区，设立新的北京市东城区"",""东城区"",""国函〔2010〕55号""]",[[东城区]]<br/>[[崇文区]] | [[北京市]] | 6月28日国务院同意 | 撤销北京市东城区、崇文区，设立新的北京市东城区<ref name=gov>{{cite web|title=国务院正式批复北京功能核心区部分行政区划调整|url=http://www.gov.cn/jrzg/2010-07/01/content_1643113.htm|website=中央人民政府|accessdate=2020-08-15|date=2010-07-07|archive-date=2013-07-30|archive-url=https://web.archive.org/web/20130730213953/http://www.gov.cn/jrzg/2010-07/01/content_1643113.htm|dead-url=no}}</ref> | [[东城区]] | 国函〔2010〕55号,2010年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/2010%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93224037
WIKI-COUNTY-2010-01-003,2010,列表 / 县级单位撤销和设立,1,3,data,原行政单位 | 所属上级单位 | 批复时间 | 变更方式 | 新行政建制 | 批文,北京市 | 6月28日国务院同意 | 国函〔2010〕55号 | 西城区；宣武区 | 撤销北京市西城区、宣武区，设立新的北京市西城区 | 西城区,"[""北京市"",""6月28日国务院同意"",""国函〔2010〕55号"",""西城区；宣武区"",""撤销北京市西城区、宣武区，设立新的北京市西城区"",""西城区""]",[[西城区]]<br/>[[宣武区]] | 撤销北京市西城区、宣武区，设立新的北京市西城区<ref name=gov></ref> | [[西城区]],2010年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/2010%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93224037
WIKI-COUNTY-2010-01-004,2010,列表 / 县级单位撤销和设立,1,4,data,原行政单位 | 所属上级单位 | 批复时间 | 变更方式 | 新行政建制 | 批文,北京市 | 6月28日国务院同意 | 国函〔2010〕55号 | 九里区 | 江苏省徐州市 | 9月5日国务院同意 | 撤销徐州市九里区；将原九里区的九里街道和庞庄街道的拾东村划归徐州市鼓楼区管辖；将原九里区的火花、苏山、桃园和庞庄（不含拾东村、拾西村和昕昕居委会）4个街道；划归徐州市泉山区管辖；将原九里区的义安、利国、张集、垞城、电厂、张双楼、三河尖、拾屯8个街道以及；庞庄街道的拾西村和昕昕居委会划归铜山县管辖 | 无 | 国函〔2010〕90号,"[""北京市"",""6月28日国务院同意"",""国函〔2010〕55号"",""九里区"",""江苏省徐州市"",""9月5日国务院同意"",""撤销徐州市九里区；将原九里区的九里街道和庞庄街道的拾东村划归徐州市鼓楼区管辖；将原九里区的火花、苏山、桃园和庞庄（不含拾东村、拾西村和昕昕居委会）4个街道；划归徐州市泉山区管辖；将原九里区的义安、利国、张集、垞城、电厂、张双楼、三河尖、拾屯8个街道以及；庞庄街道的拾西村和昕昕居委会划归铜山县管辖"",""无"",""国函〔2010〕90号""]",[[九里区]] | [[江苏省]][[徐州市]] | 9月5日国务院同意 | 撤销徐州市九里区<br />将原九里区的九里街道和庞庄街道的拾东村划归徐州市[[鼓楼区_(徐州市)|鼓楼区]]管辖<br/>将原九里区的火花、苏山、桃园和庞庄（不含拾东村、拾西村和昕昕居委会）4个街道<br/>划归徐州市[[泉山区]]管辖<br/>将原九里区的义安、利国、张集、垞城、电厂、张双楼、三河尖、拾屯8个街道以及<br/>庞庄街道的拾西村和昕昕居委会划归铜山县管辖<ref name=cnxz>{{cite web|title=徐州调整部分行政区划 撤销九里区设立铜山区|url=http://www.cnxz.com.cn/newscenter/2010/2010093030269.shtml|website=中国徐州网|accessdate=2020-08-15|date=2010-09-30|archive-date=2018-05-25|archive-url=https://web.archive.org/web/20180525023530/http://www.cnxz.com.cn/newscenter/2010/2010093030269.shtml|dead-url=no}}</ref> | 无 | 国函〔2010〕90号,2010年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/2010%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93224037
WIKI-COUNTY-2010-01-005,2010,列表 / 县级单位撤销和设立,1,5,data,原行政单位 | 所属上级单位 | 批复时间 | 变更方式 | 新行政建制 | 批文,江苏省徐州市 | 9月5日国务院同意 | 国函〔2010〕90号 | 铜山县 | 撤销铜山县，设立徐州市铜山区 | 铜山区,"[""江苏省徐州市"",""9月5日国务院同意"",""国函〔2010〕90号"",""铜山县"",""撤销铜山县，设立徐州市铜山区"",""铜山区""]",[[铜山县_(清朝)|铜山县]] | 撤销铜山县，设立徐州市铜山区<ref name=cnxz></ref> | [[铜山区]],2010年中华人民共和国县级以上行政区划变更列表,https://zh.wikipedia.org/wiki/2010%E5%B9%B4%E4%B8%AD%E5%8D%8E%E4%BA%BA%E6%B0%91%E5%85%B1%E5%92%8C%E5%9B%BD%E5%8E%BF%E7%BA%A7%E4%BB%A5%E4%B8%8A%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%92%E5%8F%98%E6%9B%B4%E5%88%97%E8%A1%A8,93224037
