entity_id,name_zh,start_year,end_year,legal_status,verification_status,source_id
E430800,张家界市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E430900,益阳市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E431000,郴州市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E431100,永州市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E431200,怀化市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E431300,娄底市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E433100,湘西土家族苗族自治州,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E440100,广州市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E440200,韶关市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E440300,深圳市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E440400,珠海市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E440500,汕头市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E440600,佛山市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E440700,江门市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E440800,湛江市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E440900,茂名市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E441200,肇庆市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E441300,惠州市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E441400,梅州市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E441500,汕尾市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E441600,河源市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E441700,阳江市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E441800,清远市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E441900,东莞市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E442000,中山市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E445100,潮州市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E445200,揭阳市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E445300,云浮市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E450100,南宁市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E450200,柳州市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E450300,桂林市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E450400,梧州市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E450500,北海市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E450600,防城港市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E450700,钦州市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E450800,贵港市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E450900,玉林市,2000,2024,active,inherited_unverified,SRC-LEGACY-SNAPSHOT
E451000,百色地区,2000,2001,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E451000,百色市,2002,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E451100,贺州地区,2000,2001,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E451100,贺州市,2002,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E451200,河池地区,2000,2001,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E451200,河池市,2002,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E451300,柳州地区,2000,2001,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
E451300,来宾市,2002,2024,active,event_crosschecked,SRC-LEGACY-SNAPSHOT
