event_id,year,section,event_type,prefecture_names,prefecture_entity_ids,county_names,old_county_units,new_county_units,change_description,county_unit_types,scope,description,source_title,source_url,source_id,source_type,source_locator,source_confidence,review_status
RMRB-COUNTY-1985-09-12-007,1985,辽宁省 / 1985-01—1985-06,split,,,北票县、北票市、域为北票市,北票县,北票市,撤销北票县，设立北票市（县级）。以原北票县的行政区域为北票市的行政区域,县、市,county_level,辽宁省：撤销北票县，设立北票市（县级）。以原北票县的行政区域为北票市的行政区域,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-008,1985,辽宁省 / 1985-01—1985-06,split,,,海城县、海城市、域为海城市,海城县,海城市,撤销海城县，设立海城市（县级）。以原海城县的行政区域为海城市的行政区域,县、市,county_level,辽宁省：撤销海城县，设立海城市（县级）。以原海城县的行政区域为海城市的行政区域,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-009,1985,辽宁省 / 1985-01—1985-06,split,,,瓦房店市、域为瓦房店市,,瓦房店市,撤销复县，设立瓦房店市（县级）。以原复县的行政区域为瓦房店市的行政区域,市,county_level,辽宁省：撤销复县，设立瓦房店市（县级）。以原复县的行政区域为瓦房店市的行政区域,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-010,1985,吉林省 / 1985-01—1985-06,jurisdiction_transfer,通化市,CNUR-000055,升为地级市、集安两县,集安两县,通化市,撤销通化地区，通化市升为地级市，将原通化地区的通化、集安两县划归通化市管辖,县、市,county_level,吉林省：撤销通化地区，通化市升为地级市，将原通化地区的通化、集安两县划归通化市管辖,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-011,1985,吉林省 / 1985-01—1985-06,jurisdiction_transfer,浑江市,CNUR-000056,升为地级市、靖宇两县、长白朝鲜族自治县,靖宇两县、长白朝鲜族自治县,浑江市,浑江市升为地级市，并将原通化地区的抚松、靖宇两县和长白朝鲜族自治县划归浑江市管辖,县、市、自治县,county_level,吉林省：浑江市升为地级市，并将原通化地区的抚松、靖宇两县和长白朝鲜族自治县划归浑江市管辖,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-012,1985,吉林省 / 1985-01—1985-06,jurisdiction_transfer,,,海龙县、梅河口市、域为梅河口市、柳河两县,海龙县,梅河口市,撤销海龙县，设立梅河口市（地级），以原海龙县的行政区域为梅河口市的行政区域，并将原通化地区的辉南、柳河两县划归梅河口市管辖,县、市,county_level,吉林省：撤销海龙县，设立梅河口市（地级），以原海龙县的行政区域为梅河口市的行政区域，并将原通化地区的辉南、柳河两县划归梅河口市管辖,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-013,1985,吉林省 / 1985-01—1985-06,jurisdiction_transfer,四平市,CNUR-000053,怀德县、公主岭市、域为公主岭市、并将四平市、伊通县,怀德县,公主岭市,撤销怀德县，设立公主岭市（地级），以原怀德县的行政区域为公主岭市的行政区域，并将四平市的伊通县划归公主岭市管辖,县、市,county_level,吉林省：撤销怀德县，设立公主岭市（地级），以原怀德县的行政区域为公主岭市的行政区域，并将四平市的伊通县划归公主岭市管辖,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-014,1985,吉林省 / 1985-01—1985-06,split,,,敦化县、敦化市、域为敦化市,敦化县,敦化市,撤销敦化县，设立敦化市（县级），以原敦化县的行政区域为敦化市的行政区域,县、市,county_level,吉林省：撤销敦化县，设立敦化市（县级），以原敦化县的行政区域为敦化市的行政区域,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-015,1985,浙江省 / 1985-01—1985-06,jurisdiction_transfer,金华市,CNUR-000093,升为地级市、浦江六县,浦江六县,金华市,撤销金华地区，金华市升为地级市，将原金华地区的永康、武义、东阳、磐安、义乌、浦江六县划归金华市管辖,县、市,county_level,浙江省：撤销金华地区，金华市升为地级市，将原金华地区的永康、武义、东阳、磐安、义乌、浦江六县划归金华市管辖,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-016,1985,浙江省 / 1985-01—1985-06,county_change,金华市,CNUR-000093,金华县、域为金华县,,,恢复金华县，以金华市的部分行政区域为金华县的行政区域,县,county_level,浙江省：恢复金华县，以金华市的部分行政区域为金华县的行政区域,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-017,1985,浙江省 / 1985-01—1985-06,split,,,兰溪县、兰溪市、域为兰溪市,兰溪县,兰溪市,撤销兰溪县，设立兰溪市（县级），以原兰溪县的行政区域为兰溪市的行政区域,县、市,county_level,浙江省：撤销兰溪县，设立兰溪市（县级），以原兰溪县的行政区域为兰溪市的行政区域,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-018,1985,浙江省 / 1985-01—1985-06,jurisdiction_transfer,衢州市,CNUR-000094,升为地级市、江山四县,江山四县,衢州市,衢州市升为地级市，并将原金华地区的龙游、开化、常山、江山四县划归衢州市管辖,县、市,county_level,浙江省：衢州市升为地级市，并将原金华地区的龙游、开化、常山、江山四县划归衢州市管辖,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-019,1985,浙江省 / 1985-01—1985-06,county_change,衢州市,CNUR-000094,衢县、域为衢县,,,恢复衢县，以原衢州市的部分行政区域为衢县的行政区域,县,county_level,浙江省：恢复衢县，以原衢州市的部分行政区域为衢县的行政区域,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-020,1985,福建省 / 1985-01—1985-06,jurisdiction_transfer,泉州市,CNUR-000119,升为地级市、等七县,等七县,泉州市,撤销晋江地区，泉州市升为地级市，将原晋江地区的惠安、晋江、南安、安溪、永春、德化、金门（待回归）等七县划归泉州市管辖,县、市,county_level,福建省：撤销晋江地区，泉州市升为地级市，将原晋江地区的惠安、晋江、南安、安溪、永春、德化、金门（待回归）等七县划归泉州市管辖,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-021,1985,福建省 / 1985-01—1985-06,jurisdiction_transfer,漳州市,CNUR-000120,升为地级市、华安等九县,华安等九县,漳州市,撤销龙溪地区，漳州市升为地级市，将原龙溪地区的龙海、云霄、漳浦、诏安、长泰、东山、南靖、平和、华安等九县划归漳州市管辖,县、市,county_level,福建省：撤销龙溪地区，漳州市升为地级市，将原龙溪地区的龙海、云霄、漳浦、诏安、长泰、东山、南靖、平和、华安等九县划归漳州市管辖,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-022,1985,江西省 / 1985-01—1985-06,merge,宜春市,CNUR-000132,宜春县,宜春县,,撤销宜春县，将原宜春县的行政区域并入宜春市。,县,county_level,江西省：撤销宜春县，将原宜春县的行政区域并入宜春市。,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-023,1985,山东省 / 1985-01—1985-06,split,日照市,CNUR-000145,日照县、域为日照市,日照县,日照市,撤销日照县，设立日照市（县级），以原日照县和石臼港办事处的行政区域为日照市的行政区域，日照市驻石臼所,县、市,county_level,山东省：撤销日照县，设立日照市（县级），以原日照县和石臼港办事处的行政区域为日照市的行政区域，日照市驻石臼所,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-024,1985,山东省 / 1985-01—1985-06,jurisdiction_transfer,泰安市,CNUR-000143,升为地级市、东平三县、新泰两市,东平三县,泰安市,撤销泰安地区，泰安市升为地级市，将原泰安地区的宁阳、肥城、东平三县划归泰安市管辖，莱芜、新泰两市由泰安市代管,县、市,county_level,山东省：撤销泰安地区，泰安市升为地级市，将原泰安地区的宁阳、肥城、东平三县划归泰安市管辖，莱芜、新泰两市由泰安市代管,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-025,1985,山东省 / 1985-01—1985-06,jurisdiction_transfer,济宁市,CNUR-000142,泗水两县,泗水两县,济宁市,将原泰安地区的汶上、泗水两县划归济宁市管辖,县,county_level,山东省：将原泰安地区的汶上、泗水两县划归济宁市管辖,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-026,1985,山东省 / 1985-01—1985-06,jurisdiction_transfer,济南市,CNUR-000135,平阴县,平阴县,济南市,将原泰安地区的平阴县划归济南市管辖,县,county_level,山东省：将原泰安地区的平阴县划归济南市管辖,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-027,1985,湖南省 / 1985-01—1985-06,split,,,醴陵县、醴陵市、域为醴陵市,醴陵县,醴陵市,撤销醴陵县，设立醴陵市（县级），以原醴陵县的行政区域为醴陵市的行政区域,县、市,county_level,湖南省：撤销醴陵县，设立醴陵市（县级），以原醴陵县的行政区域为醴陵市的行政区域,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-028,1985,湖南省 / 1985-01—1985-06,split,大庸市,CNUR-000189,大庸县、域为大庸市,大庸县,大庸市,撤销大庸县，设立大庸市（县级），以原大庸县的行政区域为大庸市的行政区域,县、市,county_level,湖南省：撤销大庸县，设立大庸市（县级），以原大庸县的行政区域为大庸市的行政区域,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-029,1985,四川省 / 1985-01—1985-06,split,,,华云工农区、华蓥市、域为华蓥市,华云工农区,华蓥市,撤销华云工农区，设立华蓥市（县级），以原华云工农区的行政区域为华蓥市的行政区域,区、市,county_level,四川省：撤销华云工农区，设立华蓥市（县级），以原华云工农区的行政区域为华蓥市的行政区域,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
RMRB-COUNTY-1985-09-12-030,1985,四川省 / 1985-01—1985-06,jurisdiction_transfer,绵阳市,CNUR-000241,升为地级市、安县、平武等七县,安县、平武等七县,绵阳市,撤销绵阳地区，绵阳市升为地级市，将原绵阳地区的江油、三台、盐亭、安县、梓潼、北川、平武等七县划归绵阳市管辖,县、市,county_level,四川省：撤销绵阳地区，绵阳市升为地级市，将原绵阳地区的江油、三台、盐亭、安县、梓潼、北川、平武等七县划归绵阳市管辖,1985年上半年全国县级以上行政区划变更情况,https://cn.govopendata.com/renminribao/1985/9/12/4/,SRC-RMRB-1985-09-12,people_daily_summary,人民日报 1985-09-12 第4版,primary_text,source_text_parsed_review_required
